,Unnamed: 0,Address,Sale Date,Sale Price,salePrice_numeric,price_SF,Square Ft ,Year  Built ,full_address,Address_URL,url,lat,long
2256,10138,401 SIXTEENTH ST NW # 1369,2/4/22,"$215,000.00 ",215000,268.75,800,2004,"401 SIXTEENTH ST NW # 1369 Fulton County, GA","401%20SIXTEENTH%20ST%20NW%20#%201369%20Fulton%20County,%20GA","https://www.google.com/maps/search/401%20SIXTEENTH%20ST%20NW%20#%201369%20Fulton%20County,%20GA",33.7889745,-84.4007174
2257,10139,390 SEVENTEENTH ST NW LOT 4001,2/4/22,"$278,500.00 ",278500,238.8507719,1166,2007,"390 SEVENTEENTH ST NW LOT 4001 Fulton County, GA","390%20SEVENTEENTH%20ST%20NW%20LOT%204001%20Fulton%20County,%20GA","https://www.google.com/maps/search/390%20SEVENTEENTH%20ST%20NW%20LOT%204001%20Fulton%20County,%20GA",33.7903038,-84.3994771
2258,10140,6364 COLONIAL VIEW,2/4/22,"$306,739.00 ",306739,155.863313,1968,2021,"6364 COLONIAL VIEW Fulton County, GA","6364%20COLONIAL%20VIEW%20Fulton%20County,%20GA","https://www.google.com/maps/search/6364%20COLONIAL%20VIEW%20Fulton%20County,%20GA",33.6131,-84.5968
2259,10141,1155 TIMBERLINE PL,2/4/22,"$667,500.00 ",667500,207.1051815,3223,1996,"1155 TIMBERLINE PL Fulton County, GA","1155%20TIMBERLINE%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/1155%20TIMBERLINE%20PL%20Fulton%20County,%20GA",34.0629351,-84.2309051
2260,10142,800 AMERDEN PONDS CT,2/4/22,"$1,048,200.00 ",1048200,204.8866302,5116,1991,"800 AMERDEN PONDS CT Fulton County, GA","800%20AMERDEN%20PONDS%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/800%20AMERDEN%20PONDS%20CT%20Fulton%20County,%20GA",34.0336283,-84.1771836
2261,10143,745 FAIRVIEW CIR,2/4/22,"$586,835.00 ",586835,226.2278335,2594,2019,"745 FAIRVIEW CIR Fulton County, GA","745%20FAIRVIEW%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/745%20FAIRVIEW%20CIR%20Fulton%20County,%20GA",34.0454851,-84.3432207
2262,10144,202 SAINT ANDREWS CT,2/4/22,"$201,000.00 ",201000,228.4090909,880,1985,"202 SAINT ANDREWS CT Fulton County, GA","202%20SAINT%20ANDREWS%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/202%20SAINT%20ANDREWS%20CT%20Fulton%20County,%20GA",33.9878173,-84.2668564
2263,10145,3490 GARFIELD WAY SE,2/4/22,"$91,000.00 ",91000,91,1000,1967,"3490 GARFIELD WAY SE Fulton County, GA","3490%20GARFIELD%20WAY%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/3490%20GARFIELD%20WAY%20SE%20Fulton%20County,%20GA",33.6590328,-84.3574294
2264,10146,1368 BENTEEN WAY SE,2/4/22,"$397,500.00 ",397500,282.9181495,1405,1960,"1368 BENTEEN WAY SE Fulton County, GA","1368%20BENTEEN%20WAY%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1368%20BENTEEN%20WAY%20SE%20Fulton%20County,%20GA",33.718183,-84.3663676
2265,10147,947 MC GILL PARK AVE,2/4/22,"$240,000.00 ",240000,228.1368821,1052,1989,"947 MC GILL PARK AVE Fulton County, GA","947%20MC%20GILL%20PARK%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/947%20MC%20GILL%20PARK%20AVE%20Fulton%20County,%20GA",33.7619891,-84.3764271
2266,10148,620 PEACHTREE ST NE # 1213,2/4/22,"$235,000.00 ",235000,182.4534161,1288,1965,"620 PEACHTREE ST NE # 1213 Fulton County, GA","620%20PEACHTREE%20ST%20NE%20#%201213%20Fulton%20County,%20GA","https://www.google.com/maps/search/620%20PEACHTREE%20ST%20NE%20#%201213%20Fulton%20County,%20GA",33.7715736,-84.3854361
6055,13937,2161 PEACHTREE RD # 805,11/21/22,"$285,000.00 ",285000,235.7320099,1209,1986,"2161 PEACHTREE RD # 805 Fulton County, GA","2161%20PEACHTREE%20RD%20#%20805%20Fulton%20County,%20GA","https://www.google.com/maps/search/2161%20PEACHTREE%20RD%20#%20805%20Fulton%20County,%20GA",33.81334922,-84.39188967
2268,10150,945 SMITH ST SW,2/4/22,"$319,000.00 ",319000,204.0946897,1563,1920,"945 SMITH ST SW Fulton County, GA","945%20SMITH%20ST%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/945%20SMITH%20ST%20SW%20Fulton%20County,%20GA",33.7290973,-84.4009905
2269,10151,898 OAK ST SW UNIT 3428,2/4/22,"$212,000.00 ",212000,208.047105,1019,2007,"898 OAK ST SW UNIT 3428 Fulton County, GA","898%20OAK%20ST%20SW%20UNIT%203428%20Fulton%20County,%20GA","https://www.google.com/maps/search/898%20OAK%20ST%20SW%20UNIT%203428%20Fulton%20County,%20GA",33.7403693,-84.4170917
2270,10152,681 HOLDERNESS ST SW,2/4/22,"$410,000.00 ",410000,344.5378151,1190,1925,"681 HOLDERNESS ST SW Fulton County, GA","681%20HOLDERNESS%20ST%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/681%20HOLDERNESS%20ST%20SW%20Fulton%20County,%20GA",33.7365554,-84.4280451
2271,10153,1879 LINWOOD AVE,2/4/22,"$226,500.00 ",226500,182.3671498,1242,1940,"1879 LINWOOD AVE Fulton County, GA","1879%20LINWOOD%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1879%20LINWOOD%20AVE%20Fulton%20County,%20GA",33.6809481,-84.4501049
2272,10154,2077 HATTERAS WAY,2/4/22,"$575,000.00 ",575000,175.8409786,3270,2006,"2077 HATTERAS WAY Fulton County, GA","2077%20HATTERAS%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/2077%20HATTERAS%20WAY%20Fulton%20County,%20GA",33.8116971,-84.4773433
2273,10155,460 SHERMAN OAKS WAY,2/4/22,"$485,000.00 ",485000,190.5697446,2545,1991,"460 SHERMAN OAKS WAY Fulton County, GA","460%20SHERMAN%20OAKS%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/460%20SHERMAN%20OAKS%20WAY%20Fulton%20County,%20GA",34.0849279,-84.3428707
2274,10156,980 PEBBLESTONE CT,2/4/22,"$575,000.00 ",575000,244.057725,2356,1997,"980 PEBBLESTONE CT Fulton County, GA","980%20PEBBLESTONE%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/980%20PEBBLESTONE%20CT%20Fulton%20County,%20GA",34.0917284,-84.3073783
2275,10157,823 FAIRBURN RD NW,2/4/22,"$250,000.00 ",250000,234.521576,1066,1963,"823 FAIRBURN RD NW Fulton County, GA","823%20FAIRBURN%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/823%20FAIRBURN%20RD%20NW%20Fulton%20County,%20GA",33.7782707,-84.4997069
2276,10158,3144 CAMBRIA RD SW,2/4/22,"$525,900.00 ",525900,111.9650841,4697,2008,"3144 CAMBRIA RD SW Fulton County, GA","3144%20CAMBRIA%20RD%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3144%20CAMBRIA%20RD%20SW%20Fulton%20County,%20GA",33.6677943,-84.5096632
2277,10159,2855 PEACHTREE RD NE # 321,2/4/22,"$245,000.00 ",245000,152.8384279,1603,1928,"2855 PEACHTREE RD NE # 321 Fulton County, GA","2855%20PEACHTREE%20RD%20NE%20#%20321%20Fulton%20County,%20GA","https://www.google.com/maps/search/2855%20PEACHTREE%20RD%20NE%20#%20321%20Fulton%20County,%20GA",33.8395469,-84.3796722
2278,10160,1080 PEACHTREE ST NE UNIT 1616,2/4/22,"$379,850.00 ",379850,432.1387941,879,2008,"1080 PEACHTREE ST NE UNIT 1616 Fulton County, GA","1080%20PEACHTREE%20ST%20NE%20UNIT%201616%20Fulton%20County,%20GA","https://www.google.com/maps/search/1080%20PEACHTREE%20ST%20NE%20UNIT%201616%20Fulton%20County,%20GA",33.783839,-84.3838658
2279,10161,8 COLLIER RD NW # A 1,2/4/22,"$295,000.00 ",295000,304.1237113,970,1920,"8 COLLIER RD NW # A 1 Fulton County, GA","8%20COLLIER%20RD%20NW%20#%20A%201%20Fulton%20County,%20GA","https://www.google.com/maps/search/8%20COLLIER%20RD%20NW%20#%20A%201%20Fulton%20County,%20GA",33.8069693,-84.3951319
2280,10162,1102 WOODLAND AVE SE,2/4/22,"$619,500.00 ",619500,469.3181818,1320,1925,"1102 WOODLAND AVE SE Fulton County, GA","1102%20WOODLAND%20AVE%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1102%20WOODLAND%20AVE%20SE%20Fulton%20County,%20GA",33.7243328,-84.353506
2281,10163,513 BOULEVARD SE,2/4/22,"$700,000.00 ",700000,390.625,1792,2005,"513 BOULEVARD SE Fulton County, GA","513%20BOULEVARD%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/513%20BOULEVARD%20SE%20Fulton%20County,%20GA",33.7404752,-84.3684432
2282,10164,4152 ALVESTON DR,2/4/22,"$294,000.00 ",294000,129.4014085,2272,2007,"4152 ALVESTON DR Fulton County, GA","4152%20ALVESTON%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/4152%20ALVESTON%20DR%20Fulton%20County,%20GA",33.6065821,-84.5245684
2283,10165,5380 JOHNS VIEW ST,2/4/22,"$485,000.00 ",485000,267.0704846,1816,1988,"5380 JOHNS VIEW ST Fulton County, GA","5380%20JOHNS%20VIEW%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/5380%20JOHNS%20VIEW%20ST%20Fulton%20County,%20GA",34.0636818,-84.2015898
2284,10166,295 MEDRIDGE DR,2/4/22,"$520,000.00 ",520000,239.0804598,2175,1993,"295 MEDRIDGE DR Fulton County, GA","295%20MEDRIDGE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/295%20MEDRIDGE%20DR%20Fulton%20County,%20GA",34.0301146,-84.189563
2285,10167,11130 GLENHURST PASS,2/4/22,"$485,000.00 ",485000,211.1449717,2297,1997,"11130 GLENHURST PASS Fulton County, GA","11130%20GLENHURST%20PASS%20Fulton%20County,%20GA","https://www.google.com/maps/search/11130%20GLENHURST%20PASS%20Fulton%20County,%20GA",34.0425217,-84.1862397
2286,10168,5004 BELLMOORE PARK LN,2/4/22,"$551,500.00 ",551500,171.3264989,3219,2021,"5004 BELLMOORE PARK LN Fulton County, GA","5004%20BELLMOORE%20PARK%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/5004%20BELLMOORE%20PARK%20LN%20Fulton%20County,%20GA",34.0477927,-84.1681395
2287,10169,11155 CROFTON OVERLOOK CT,2/4/22,"$720,000.00 ",720000,205.3036784,3507,1993,"11155 CROFTON OVERLOOK CT Fulton County, GA","11155%20CROFTON%20OVERLOOK%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/11155%20CROFTON%20OVERLOOK%20CT%20Fulton%20County,%20GA",34.0527255,-84.1428128
2288,10170,1635 RIVER OAK DR,2/4/22,"$470,000.00 ",470000,225.3116012,2086,1996,"1635 RIVER OAK DR Fulton County, GA","1635%20RIVER%20OAK%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1635%20RIVER%20OAK%20DR%20Fulton%20County,%20GA",34.0560309,-84.3706489
2289,10171,8055 ENGLISH ROSE WAY,2/4/22,"$822,000.00 ",822000,211.0939908,3894,2001,"8055 ENGLISH ROSE WAY Fulton County, GA","8055%20ENGLISH%20ROSE%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/8055%20ENGLISH%20ROSE%20WAY%20Fulton%20County,%20GA",34.049094,-84.3565463
2290,10172,500 BOULEVARD PL NE UNIT B,2/4/22,"$920,000.00 ",920000,330.4597701,2784,2020,"500 BOULEVARD PL NE UNIT B Fulton County, GA","500%20BOULEVARD%20PL%20NE%20UNIT%20B%20Fulton%20County,%20GA","https://www.google.com/maps/search/500%20BOULEVARD%20PL%20NE%20UNIT%20B%20Fulton%20County,%20GA",33.7701456,-84.3707737
2291,10173,234 WOODWARD AVE SE,2/4/22,"$599,000.00 ",599000,280.956848,2132,2014,"234 WOODWARD AVE SE Fulton County, GA","234%20WOODWARD%20AVE%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/234%20WOODWARD%20AVE%20SE%20Fulton%20County,%20GA",33.7457804,-84.3799791
2292,10174,2819 GRAND AVE SW,2/4/22,"$231,000.00 ",231000,246.2686567,938,1955,"2819 GRAND AVE SW Fulton County, GA","2819%20GRAND%20AVE%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2819%20GRAND%20AVE%20SW%20Fulton%20County,%20GA",33.6780951,-84.4009732
2293,10175,1978 SPINK ST NW,2/4/22,"$375,000.00 ",375000,300.4807692,1248,1950,"1978 SPINK ST NW Fulton County, GA","1978%20SPINK%20ST%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1978%20SPINK%20ST%20NW%20Fulton%20County,%20GA",33.8092025,-84.4681565
2294,10176,12175 LEEWARD WALK CIR,2/4/22,"$532,500.00 ",532500,194.4140197,2739,1990,"12175 LEEWARD WALK CIR Fulton County, GA","12175%20LEEWARD%20WALK%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/12175%20LEEWARD%20WALK%20CIR%20Fulton%20County,%20GA",34.0759533,-84.2048638
2295,10177,150 VICARAGE CT,2/4/22,"$625,000.00 ",625000,215.8149171,2896,1993,"150 VICARAGE CT Fulton County, GA","150%20VICARAGE%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/150%20VICARAGE%20CT%20Fulton%20County,%20GA",34.0859951,-84.1967299
2296,10178,300 CANONERO CT,2/4/22,"$1,550,000.00 ",1550000,289.1791045,5360,2019,"300 CANONERO CT Fulton County, GA","300%20CANONERO%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/300%20CANONERO%20CT%20Fulton%20County,%20GA",34.155241,-84.2918769
2297,10179,610 SADDLEVIEW CT,2/4/22,"$852,000.00 ",852000,207.4001947,4108,1996,"610 SADDLEVIEW CT Fulton County, GA","610%20SADDLEVIEW%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/610%20SADDLEVIEW%20CT%20Fulton%20County,%20GA",33.9655516,-84.2748101
2298,10180,4543 PARKWAY CIR,2/4/22,"$285,000.00 ",285000,159.2178771,1790,2004,"4543 PARKWAY CIR Fulton County, GA","4543%20PARKWAY%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/4543%20PARKWAY%20CIR%20Fulton%20County,%20GA",33.6364639,-84.5153986
2299,10181,1403 CALVERT LN,2/4/22,"$671,700.00 ",671700,222.8599867,3014,2021,"1403 CALVERT LN Fulton County, GA","1403%20CALVERT%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/1403%20CALVERT%20LN%20Fulton%20County,%20GA",34.0485732,-84.1681395
2300,10182,35 SPRUELL SPRINGS RD,2/4/22,"$880,000.00 ",880000,705.1282051,1248,1955,"35 SPRUELL SPRINGS RD Fulton County, GA","35%20SPRUELL%20SPRINGS%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/35%20SPRUELL%20SPRINGS%20RD%20Fulton%20County,%20GA",33.8914575,-84.3860932
2301,10183,147 FIFTEENTH ST NE # 4 A,2/4/22,"$360,000.00 ",360000,247.2527473,1456,1972,"147 FIFTEENTH ST NE # 4 A Fulton County, GA","147%20FIFTEENTH%20ST%20NE%20#%204%20A%20Fulton%20County,%20GA","https://www.google.com/maps/search/147%20FIFTEENTH%20ST%20NE%20#%204%20A%20Fulton%20County,%20GA",33.7881782,-84.3822422
2302,10184,2232 DEFOORS FERRY RD NW,2/4/22,"$494,000.00 ",494000,209.3220339,2360,1984,"2232 DEFOORS FERRY RD NW Fulton County, GA","2232%20DEFOORS%20FERRY%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2232%20DEFOORS%20FERRY%20RD%20NW%20Fulton%20County,%20GA",33.8160495,-84.4313189
2303,10185,2881 RIDGEWOOD RD NW,2/4/22,"$1,150,000.00 ",1150000,447.4708171,2570,1960,"2881 RIDGEWOOD RD NW Fulton County, GA","2881%20RIDGEWOOD%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2881%20RIDGEWOOD%20RD%20NW%20Fulton%20County,%20GA",33.8336662,-84.4478903
2304,10186,2777 HEDGEWOOD DR NW,2/4/22,"$407,000.00 ",407000,235.5324074,1728,1960,"2777 HEDGEWOOD DR NW Fulton County, GA","2777%20HEDGEWOOD%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2777%20HEDGEWOOD%20DR%20NW%20Fulton%20County,%20GA",33.7580884,-84.4788064
2305,10187,3166 STONEGATE DR,2/4/22,"$528,298.00 ",528298,200.7211246,2632,2021,"3166 STONEGATE DR Fulton County, GA","3166%20STONEGATE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/3166%20STONEGATE%20DR%20Fulton%20County,%20GA",33.670248,-84.4942978
2306,10188,168 COTTSFORD DR,2/4/22,"$300,000.00 ",300000,142.5855513,2104,2001,"168 COTTSFORD DR Fulton County, GA","168%20COTTSFORD%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/168%20COTTSFORD%20DR%20Fulton%20County,%20GA",33.7312443,-84.5445963
2307,10189,540 PORTICO CT,2/4/22,"$455,000.00 ",455000,108.2560076,4203,2006,"540 PORTICO CT Fulton County, GA","540%20PORTICO%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/540%20PORTICO%20CT%20Fulton%20County,%20GA",33.6792232,-84.59318
2308,10190,3275 LENOX RD NE,2/4/22,"$300,000.00 ",300000,257.2898799,1166,2001,"3275 LENOX RD NE Fulton County, GA","3275%20LENOX%20RD%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/3275%20LENOX%20RD%20NE%20Fulton%20County,%20GA",33.8445157,-84.357742
2309,10191,7910 BRIAR VILLA PL,2/4/22,"$358,000.00 ",358000,187.5327397,1909,1985,"7910 BRIAR VILLA PL Fulton County, GA","7910%20BRIAR%20VILLA%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/7910%20BRIAR%20VILLA%20PL%20Fulton%20County,%20GA",33.9716911,-84.3494093
2310,10192,1445 MONROE DR NE 18 C,2/4/22,"$250,000.00 ",250000,235.8490566,1060,1975,"1445 MONROE DR NE 18 C Fulton County, GA","1445%20MONROE%20DR%20NE%2018%20C%20Fulton%20County,%20GA","https://www.google.com/maps/search/1445%20MONROE%20DR%20NE%2018%20C%20Fulton%20County,%20GA",33.7940408,-84.3656734
5801,13683,2230 PEACHTREE RD NE A 2,6/1/22,"$308,000.00 ",308000,289.4736842,1064,1938,"2230 PEACHTREE RD NE A 2 Fulton County, GA","2230%20PEACHTREE%20RD%20NE%20A%202%20Fulton%20County,%20GA","https://www.google.com/maps/search/2230%20PEACHTREE%20RD%20NE%20A%202%20Fulton%20County,%20GA",33.81565293,-84.39206964
2312,10194,3338 PEACHTREE RD NE # 504,2/4/22,"$227,500.00 ",227500,291.2932138,781,2004,"3338 PEACHTREE RD NE # 504 Fulton County, GA","3338%20PEACHTREE%20RD%20NE%20#%20504%20Fulton%20County,%20GA","https://www.google.com/maps/search/3338%20PEACHTREE%20RD%20NE%20#%20504%20Fulton%20County,%20GA",33.8487893,-84.3710648
2313,10195,420 ALTISSIMO DR,2/4/22,"$945,000.00 ",945000,302.5936599,3123,2016,"420 ALTISSIMO DR Fulton County, GA","420%20ALTISSIMO%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/420%20ALTISSIMO%20DR%20Fulton%20County,%20GA",34.0489816,-84.3072136
2314,10196,1058 TOWNSHIP SQ,2/4/22,"$475,000.00 ",475000,261.5638767,1816,2015,"1058 TOWNSHIP SQ Fulton County, GA","1058%20TOWNSHIP%20SQ%20Fulton%20County,%20GA","https://www.google.com/maps/search/1058%20TOWNSHIP%20SQ%20Fulton%20County,%20GA",34.0016743,-84.2851485
2315,10197,4279 HIGH PARK LN LOT 12,2/4/22,"$170,000.00 ",170000,93.92265193,1810,2007,"4279 HIGH PARK LN LOT 12 Fulton County, GA","4279%20HIGH%20PARK%20LN%20LOT%2012%20Fulton%20County,%20GA","https://www.google.com/maps/search/4279%20HIGH%20PARK%20LN%20LOT%2012%20Fulton%20County,%20GA",33.641567,-84.4918243
1230,9112,2233 PEACHTREE RD NE UNIT 803,2/28/22,"$537,000.00 ",537000,352.3622047,1524,2008,"2233 PEACHTREE RD NE UNIT 803 Fulton County, GA","2233%20PEACHTREE%20RD%20NE%20UNIT%20803%20Fulton%20County,%20GA","https://www.google.com/maps/search/2233%20PEACHTREE%20RD%20NE%20UNIT%20803%20Fulton%20County,%20GA",33.81518542,-84.39114598
2317,10199,6480 BUCKHURST TRL,2/4/22,"$225,000.00 ",225000,184.729064,1218,1973,"6480 BUCKHURST TRL Fulton County, GA","6480%20BUCKHURST%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/6480%20BUCKHURST%20TRL%20Fulton%20County,%20GA",33.5706516,-84.4999435
2318,10200,993 WELCH ST SE,2/4/22,"$172,888.00 ",172888,172.888,1000,1952,"993 WELCH ST SE Fulton County, GA","993%20WELCH%20ST%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/993%20WELCH%20ST%20SE%20Fulton%20County,%20GA",33.7077445,-84.3561972
2319,10201,311 GLENWOOD AVE SE,2/4/22,"$800,000.00 ",800000,284.7988608,2809,1920,"311 GLENWOOD AVE SE Fulton County, GA","311%20GLENWOOD%20AVE%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/311%20GLENWOOD%20AVE%20SE%20Fulton%20County,%20GA",33.7422109,-84.377488
2320,10202,126 RENAISSANCE PKWY LOT 213,2/4/22,"$343,000.00 ",343000,521.2765957,658,2021,"126 RENAISSANCE PKWY LOT 213 Fulton County, GA","126%20RENAISSANCE%20PKWY%20LOT%20213%20Fulton%20County,%20GA","https://www.google.com/maps/search/126%20RENAISSANCE%20PKWY%20LOT%20213%20Fulton%20County,%20GA",33.7689386,-84.3830941
2321,10203,400 WEST PEACHTREE ST NW LOT 1513,2/4/22,"$365,000.00 ",365000,323.8686779,1127,2007,"400 WEST PEACHTREE ST NW LOT 1513 Fulton County, GA","400%20WEST%20PEACHTREE%20ST%20NW%20LOT%201513%20Fulton%20County,%20GA","https://www.google.com/maps/search/400%20WEST%20PEACHTREE%20ST%20NW%20LOT%201513%20Fulton%20County,%20GA",33.7651344,-84.3881936
2322,10204,1417 CLERMONT AVE,2/4/22,"$389,900.00 ",389900,424.265506,919,1930,"1417 CLERMONT AVE Fulton County, GA","1417%20CLERMONT%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1417%20CLERMONT%20AVE%20Fulton%20County,%20GA",33.6966921,-84.435134
2323,10205,1761 DETROIT AVE NW,2/4/22,"$298,000.00 ",298000,242.6710098,1228,1957,"1761 DETROIT AVE NW Fulton County, GA","1761%20DETROIT%20AVE%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1761%20DETROIT%20AVE%20NW%20Fulton%20County,%20GA",33.7673583,-84.4447606
2324,10206,228 RACINE ST SW,2/4/22,"$550,000.00 ",550000,330.5288462,1664,2020,"228 RACINE ST SW Fulton County, GA","228%20RACINE%20ST%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/228%20RACINE%20ST%20SW%20Fulton%20County,%20GA",33.7489812,-84.4410613
2325,10207,2078 VILLAGE CREST DR,2/4/22,"$559,000.00 ",559000,184.2452208,3034,2008,"2078 VILLAGE CREST DR Fulton County, GA","2078%20VILLAGE%20CREST%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2078%20VILLAGE%20CREST%20DR%20Fulton%20County,%20GA",33.812836,-84.4778265
2326,10208,15823 WINTERFIELD WAY,2/4/22,"$1,100,000.00 ",1100000,246.8027821,4457,2006,"15823 WINTERFIELD WAY Fulton County, GA","15823%20WINTERFIELD%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/15823%20WINTERFIELD%20WAY%20Fulton%20County,%20GA",34.1670393,-84.277134
2327,10209,1405 WEDGEWOOD CT,2/4/22,"$173,500.00 ",173500,149.5689655,1160,1984,"1405 WEDGEWOOD CT Fulton County, GA","1405%20WEDGEWOOD%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/1405%20WEDGEWOOD%20CT%20Fulton%20County,%20GA",34.0071238,-84.3368354
2328,10210,2313 CAPELLA CIR,2/4/22,"$275,000.00 ",275000,168.7116564,1630,2015,"2313 CAPELLA CIR Fulton County, GA","2313%20CAPELLA%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2313%20CAPELLA%20CIR%20Fulton%20County,%20GA",33.6885261,-84.6205118
2329,10211,7546 SPRINGBOX DR,2/3/22,"$315,000.00 ",315000,129.2572835,2437,2015,"7546 SPRINGBOX DR Fulton County, GA","7546%20SPRINGBOX%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/7546%20SPRINGBOX%20DR%20Fulton%20County,%20GA",33.6397025,-84.6361198
2330,10212,3140 BROADLEAF TRL,2/3/22,"$280,000.00 ",280000,164.3192488,1704,2016,"3140 BROADLEAF TRL Fulton County, GA","3140%20BROADLEAF%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/3140%20BROADLEAF%20TRL%20Fulton%20County,%20GA",33.5391282,-84.570184
2331,10213,650 FOREST HILLS DR,2/3/22,"$1,640,000.00 ",1640000,281.6417654,5823,1998,"650 FOREST HILLS DR Fulton County, GA","650%20FOREST%20HILLS%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/650%20FOREST%20HILLS%20DR%20Fulton%20County,%20GA",33.8936896,-84.3662323
2332,10214,4052 STATEWOOD RD NE,2/3/22,"$1,357,500.00 ",1357500,321.0737938,4228,2011,"4052 STATEWOOD RD NE Fulton County, GA","4052%20STATEWOOD%20RD%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/4052%20STATEWOOD%20RD%20NE%20Fulton%20County,%20GA",33.8656943,-84.3673641
2333,10215,58 PEACHTREE MEMORIAL DR NW UNIT 78 3,2/3/22,"$410,000.00 ",410000,302.1370671,1357,1924,"58 PEACHTREE MEMORIAL DR NW UNIT 78 3 Fulton County, GA","58%20PEACHTREE%20MEMORIAL%20DR%20NW%20UNIT%2078%203%20Fulton%20County,%20GA","https://www.google.com/maps/search/58%20PEACHTREE%20MEMORIAL%20DR%20NW%20UNIT%2078%203%20Fulton%20County,%20GA",33.8168888,-84.3931714
4071,11953,225 N WILLOW CT,5/3/22,"$461,000.00 ",461000,266.1662818,1732,1987,"225 N WILLOW CT Fulton County, GA","225%20N%20WILLOW%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/225%20N%20WILLOW%20CT%20Fulton%20County,%20GA",34.03647719,-84.2397367
2335,10217,265 DAVENHAM CT,2/3/22,"$581,000.00 ",581000,237.3366013,2448,1997,"265 DAVENHAM CT Fulton County, GA","265%20DAVENHAM%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/265%20DAVENHAM%20CT%20Fulton%20County,%20GA",34.0676396,-84.1903662
2336,10218,5645 SANDOWN WAY,2/3/22,"$652,500.00 ",652500,170.1877934,3834,1988,"5645 SANDOWN WAY Fulton County, GA","5645%20SANDOWN%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/5645%20SANDOWN%20WAY%20Fulton%20County,%20GA",34.0386819,-84.1955767
