,Address,Sale Date,Sale Price,salePrice_numeric,price_SF,Square Ft ,Year  Built ,full_address,Address_URL,url,lat,long
1418,2022 DETROIT AVE NW,1/20/23,"$142,000.00 ",142000,103.725347,1369,1940,"2022 DETROIT AVE NW Fulton County, GA","2022%20DETROIT%20AVE%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2022%20DETROIT%20AVE%20NW%20Fulton%20County,%20GA",33.7667551,-84.4533392
1419,739 AYRSHIRE CIR NW,1/20/23,"$135,000.00 ",135000,127.8409091,1056,1950,"739 AYRSHIRE CIR NW Fulton County, GA","739%20AYRSHIRE%20CIR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/739%20AYRSHIRE%20CIR%20NW%20Fulton%20County,%20GA",33.7721174,-84.4585226
1425,6 SURRY COUNTY PL NW,1/20/23,"$310,000.00 ",310000,234.8484848,1320,1979,"6 SURRY COUNTY PL NW Fulton County, GA","6%20SURRY%20COUNTY%20PL%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/6%20SURRY%20COUNTY%20PL%20NW%20Fulton%20County,%20GA",33.8236704,-84.441369
1426,1759 MARY GEORGE AVE NW,1/20/23,"$195,000.00 ",195000,182.5842697,1068,1950,"1759 MARY GEORGE AVE NW Fulton County, GA","1759%20MARY%20GEORGE%20AVE%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1759%20MARY%20GEORGE%20AVE%20NW%20Fulton%20County,%20GA",33.803519,-84.4655434
1427,1759 MARY GEORGE AVE NW,1/20/23,"$195,000.00 ",195000,182.5842697,1068,1950,"1759 MARY GEORGE AVE NW Fulton County, GA","1759%20MARY%20GEORGE%20AVE%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1759%20MARY%20GEORGE%20AVE%20NW%20Fulton%20County,%20GA",33.803519,-84.4655434
1428,1759 MARY GEORGE AVE NW,1/8/23,"$195,000.00 ",195000,182.5842697,1068,1950,"1759 MARY GEORGE AVE NW Fulton County, GA","1759%20MARY%20GEORGE%20AVE%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1759%20MARY%20GEORGE%20AVE%20NW%20Fulton%20County,%20GA",33.803519,-84.4655434
1430,559 DUTCH VALLEY RD NE,1/20/23,"$2,300,000.00 ",2300000,379.5379538,6060,0,"559 DUTCH VALLEY RD NE Fulton County, GA","559%20DUTCH%20VALLEY%20RD%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/559%20DUTCH%20VALLEY%20RD%20NE%20Fulton%20County,%20GA",33.7917797,-84.3688884
260,3357 MYRTLE ST,2/23/23,"$140,000.00 ",140000,126.4679313,1107,1945,"3357 MYRTLE ST Fulton County, GA","3357%20MYRTLE%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/3357%20MYRTLE%20ST%20Fulton%20County,%20GA",33.66270738,-84.41319544
1432,270 SEVENTEENTH ST NW UNIT 608,1/20/23,"$392,000.00 ",392000,346.2897527,1132,2009,"270 SEVENTEENTH ST NW UNIT 608 Fulton County, GA","270%20SEVENTEENTH%20ST%20NW%20UNIT%20608%20Fulton%20County,%20GA","https://www.google.com/maps/search/270%20SEVENTEENTH%20ST%20NW%20UNIT%20608%20Fulton%20County,%20GA",33.7908635,-84.3975917
1433,355 HOUZE WAY,1/20/23,"$430,000.00 ",430000,177.9801325,2416,1978,"355 HOUZE WAY Fulton County, GA","355%20HOUZE%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/355%20HOUZE%20WAY%20Fulton%20County,%20GA",34.0496505,-84.3521305
1434,1139 SAINT AUGUSTINE PL NE,1/20/23,"$815,000.00 ",815000,402.2704837,2026,1921,"1139 SAINT AUGUSTINE PL NE Fulton County, GA","1139%20SAINT%20AUGUSTINE%20PL%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1139%20SAINT%20AUGUSTINE%20PL%20NE%20Fulton%20County,%20GA",33.774224,-84.3501997
1435,879 INMAN VILLAGE PKWY # 305,1/20/23,"$1,080,000.00 ",1080000,473.6842105,2280,2005,"879 INMAN VILLAGE PKWY # 305 Fulton County, GA","879%20INMAN%20VILLAGE%20PKWY%20#%20305%20Fulton%20County,%20GA","https://www.google.com/maps/search/879%20INMAN%20VILLAGE%20PKWY%20#%20305%20Fulton%20County,%20GA",33.7603818,-84.3600522
1436,596 GASKILL ST SE,1/20/23,"$92,720.00 ",92720,108.317757,856,1920,"596 GASKILL ST SE Fulton County, GA","596%20GASKILL%20ST%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/596%20GASKILL%20ST%20SE%20Fulton%20County,%20GA",33.7483912,-84.3678764
1437,869 DALE DR SE,1/20/23,"$250,000.00 ",250000,241.3127413,1036,1939,"869 DALE DR SE Fulton County, GA","869%20DALE%20DR%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/869%20DALE%20DR%20SE%20Fulton%20County,%20GA",33.710994,-84.3606332
1438,2455 CENTER POINTE CIR,1/20/23,"$390,000.00 ",390000,152.2248244,2562,2006,"2455 CENTER POINTE CIR Fulton County, GA","2455%20CENTER%20POINTE%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2455%20CENTER%20POINTE%20CIR%20Fulton%20County,%20GA",33.6869254,-84.3933595
1440,943 COLEMAN ST SW,1/20/23,"$155,000.00 ",155000,137.1681416,1130,1920,"943 COLEMAN ST SW Fulton County, GA","943%20COLEMAN%20ST%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/943%20COLEMAN%20ST%20SW%20Fulton%20County,%20GA",33.729162,-84.4043275
1441,1070 ASHBY GROVE SW,1/20/23,"$237,600.00 ",237600,151.7241379,1566,1945,"1070 ASHBY GROVE SW Fulton County, GA","1070%20ASHBY%20GROVE%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1070%20ASHBY%20GROVE%20SW%20Fulton%20County,%20GA",33.7497106,-84.4227007
1442,1135 MONTREAT AVE SW,1/20/23,"$510,000.00 ",510000,459.4594595,1110,1945,"1135 MONTREAT AVE SW Fulton County, GA","1135%20MONTREAT%20AVE%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1135%20MONTREAT%20AVE%20SW%20Fulton%20County,%20GA",33.7298884,-84.4250419
1443,936 LAWTON ST SW,1/20/23,"$380,000.00 ",380000,306.4516129,1240,1935,"936 LAWTON ST SW Fulton County, GA","936%20LAWTON%20ST%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/936%20LAWTON%20ST%20SW%20Fulton%20County,%20GA",33.7295856,-84.4231546
1444,2696 BAKER RIDGE DR NW,1/20/23,"$275,000.00 ",275000,222.4919094,1236,1948,"2696 BAKER RIDGE DR NW Fulton County, GA","2696%20BAKER%20RIDGE%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2696%20BAKER%20RIDGE%20DR%20NW%20Fulton%20County,%20GA",33.7679769,-84.4758406
1445,3 VERNON GLEN CT,1/20/23,"$455,000.00 ",455000,238.9705882,1904,1983,"3 VERNON GLEN CT Fulton County, GA","3%20VERNON%20GLEN%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/3%20VERNON%20GLEN%20CT%20Fulton%20County,%20GA",33.9393325,-84.3480929
1446,514 BARRINGTON HILLS DR,1/20/23,"$215,000.00 ",215000,261.2393682,823,1984,"514 BARRINGTON HILLS DR Fulton County, GA","514%20BARRINGTON%20HILLS%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/514%20BARRINGTON%20HILLS%20DR%20Fulton%20County,%20GA",33.9757368,-84.359668
1447,6205 ABERDEEN DR,1/20/23,"$650,000.00 ",650000,217.2459893,2992,1966,"6205 ABERDEEN DR Fulton County, GA","6205%20ABERDEEN%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/6205%20ABERDEEN%20DR%20Fulton%20County,%20GA",33.9242434,-84.3649047
1267,339 JOHNSON FERRY RD,1/26/23,"$1,300,000.00 ",1300000,570.1754386,2280,1954,"339 JOHNSON FERRY RD Fulton County, GA","339%20JOHNSON%20FERRY%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/339%20JOHNSON%20FERRY%20RD%20Fulton%20County,%20GA",33.92392973,-84.37619366
1449,1421 PEACHTREE ST NE # 415,1/20/23,"$217,000.00 ",217000,302.6499303,717,1960,"1421 PEACHTREE ST NE # 415 Fulton County, GA","1421%20PEACHTREE%20ST%20NE%20#%20415%20Fulton%20County,%20GA","https://www.google.com/maps/search/1421%20PEACHTREE%20ST%20NE%20#%20415%20Fulton%20County,%20GA",33.7935613,-84.386655
1450,1510 GILSTRAP LN,1/20/23,"$585,000.00 ",585000,258.9641434,2259,2004,"1510 GILSTRAP LN Fulton County, GA","1510%20GILSTRAP%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/1510%20GILSTRAP%20LN%20Fulton%20County,%20GA",33.8079812,-84.4491616
1451,4254 RIVER GREEN DR 612,1/20/23,"$300,000.00 ",300000,308.6419753,972,1991,"4254 RIVER GREEN DR 612 Fulton County, GA","4254%20RIVER%20GREEN%20DR%20612%20Fulton%20County,%20GA","https://www.google.com/maps/search/4254%20RIVER%20GREEN%20DR%20612%20Fulton%20County,%20GA",33.8632745,-84.4480526
1453,545 CHERINGTON WAY,1/20/23,"$915,000.00 ",915000,243.869936,3752,2005,"545 CHERINGTON WAY Fulton County, GA","545%20CHERINGTON%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/545%20CHERINGTON%20WAY%20Fulton%20County,%20GA",34.1265143,-84.2678582
1456,978 LAWTON ST SW,1/20/23,"$300,000.00 ",300000,260.4166667,1152,1955,"978 LAWTON ST SW Fulton County, GA","978%20LAWTON%20ST%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/978%20LAWTON%20ST%20SW%20Fulton%20County,%20GA",33.7282762,-84.4230726
1458,1381 RICHLAND RD SW,1/20/23,"$399,999.00 ",399999,396.8244048,1008,1949,"1381 RICHLAND RD SW Fulton County, GA","1381%20RICHLAND%20RD%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1381%20RICHLAND%20RD%20SW%20Fulton%20County,%20GA",33.7310683,-84.4328778
1459,112 SCOTT ST NW,1/20/23,"$390,000.00 ",390000,309.5238095,1260,1955,"112 SCOTT ST NW Fulton County, GA","112%20SCOTT%20ST%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/112%20SCOTT%20ST%20NW%20Fulton%20County,%20GA",33.7584338,-84.4327137
1460,1562 WILLOWBROOK DR SW,1/20/23,"$140,000.00 ",140000,85.83690987,1631,1949,"1562 WILLOWBROOK DR SW Fulton County, GA","1562%20WILLOWBROOK%20DR%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1562%20WILLOWBROOK%20DR%20SW%20Fulton%20County,%20GA",33.7129184,-84.4464581
1462,1202 SUMMIT NORTH DR # 1202,1/20/23,"$215,000.00 ",215000,215.4308617,998,1982,"1202 SUMMIT NORTH DR # 1202 Fulton County, GA","1202%20SUMMIT%20NORTH%20DR%20#%201202%20Fulton%20County,%20GA","https://www.google.com/maps/search/1202%20SUMMIT%20NORTH%20DR%20#%201202%20Fulton%20County,%20GA",33.827969,-84.361938
1464,3510 ROSWELL RD NW # F 2,1/20/23,"$218,000.00 ",218000,185.3741497,1176,1963,"3510 ROSWELL RD NW # F 2 Fulton County, GA","3510%20ROSWELL%20RD%20NW%20#%20F%202%20Fulton%20County,%20GA","https://www.google.com/maps/search/3510%20ROSWELL%20RD%20NW%20#%20F%202%20Fulton%20County,%20GA",33.8505188,-84.3836503
1466,2285 PEACHTREE RD NE # 1407,1/20/23,"$175,000.00 ",175000,248.9331437,703,1965,"2285 PEACHTREE RD NE # 1407 Fulton County, GA","2285%20PEACHTREE%20RD%20NE%20#%201407%20Fulton%20County,%20GA","https://www.google.com/maps/search/2285%20PEACHTREE%20RD%20NE%20#%201407%20Fulton%20County,%20GA",33.8395469,-84.3796722
1468,878 PEACHTREE ST NE # 523,1/20/23,"$230,000.00 ",230000,446.6019417,515,1951,"878 PEACHTREE ST NE # 523 Fulton County, GA","878%20PEACHTREE%20ST%20NE%20#%20523%20Fulton%20County,%20GA","https://www.google.com/maps/search/878%20PEACHTREE%20ST%20NE%20#%20523%20Fulton%20County,%20GA",33.7789405,-84.3844709
1470,3083 M L KING JR DR NW,1/20/23,"$375,000.00 ",375000,147.9289941,2535,0,"3083 M L KING JR DR NW Fulton County, GA","3083%20M%20L%20KING%20JR%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3083%20M%20L%20KING%20JR%20DR%20NW%20Fulton%20County,%20GA",33.7516527,-84.48841
1471,945 AMBIENT WAY,1/20/23,"$249,900.00 ",249900,167.0454545,1496,2020,"945 AMBIENT WAY Fulton County, GA","945%20AMBIENT%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/945%20AMBIENT%20WAY%20Fulton%20County,%20GA",33.7470691,-84.5022023
1473,2010 KILMINGTON SQUARE,1/20/23,"$325,000.00 ",325000,266.8308703,1218,1999,"2010 KILMINGTON SQUARE Fulton County, GA","2010%20KILMINGTON%20SQUARE%20Fulton%20County,%20GA","https://www.google.com/maps/search/2010%20KILMINGTON%20SQUARE%20Fulton%20County,%20GA",34.0655332,-84.3002423
1475,130 SHADOW SPRING DR,1/20/23,"$675,000.00 ",675000,212.2641509,3180,1986,"130 SHADOW SPRING DR Fulton County, GA","130%20SHADOW%20SPRING%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/130%20SHADOW%20SPRING%20DR%20Fulton%20County,%20GA",34.0383992,-84.2789438
1268,339 JOHNSON FERRY RD,1/26/23,"$1,300,000.00 ",1300000,570.1754386,2280,1954,"339 JOHNSON FERRY RD Fulton County, GA","339%20JOHNSON%20FERRY%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/339%20JOHNSON%20FERRY%20RD%20Fulton%20County,%20GA",33.92392973,-84.37619366
1479,410 DORSEY RD,1/19/23,"$320,000.00 ",320000,376.4705882,850,1963,"410 DORSEY RD Fulton County, GA","410%20DORSEY%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/410%20DORSEY%20RD%20Fulton%20County,%20GA",33.6669265,-84.4008649
1480,765 BONNIE BRAE AVE SW,1/19/23,"$575,000.00 ",575000,317.5041414,1811,1920,"765 BONNIE BRAE AVE SW Fulton County, GA","765%20BONNIE%20BRAE%20AVE%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/765%20BONNIE%20BRAE%20AVE%20SW%20Fulton%20County,%20GA",33.7304698,-84.4128562
1483,646 ATWOOD ST SW,1/19/23,"$325,000.00 ",325000,230.8238636,1408,1925,"646 ATWOOD ST SW Fulton County, GA","646%20ATWOOD%20ST%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/646%20ATWOOD%20ST%20SW%20Fulton%20County,%20GA",33.737473,-84.4290964
1486,1528 MOZLEY PL SW,1/19/23,"$260,000.00 ",260000,147.7272727,1760,1940,"1528 MOZLEY PL SW Fulton County, GA","1528%20MOZLEY%20PL%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1528%20MOZLEY%20PL%20SW%20Fulton%20County,%20GA",33.7509877,-84.4374312
232,3475 OAK VALLEY RD NE # 70,2/24/23,"$626,000.00 ",626000,259.8588626,2409,1992,"3475 OAK VALLEY RD NE # 70 Fulton County, GA","3475%20OAK%20VALLEY%20RD%20NE%20#%2070%20Fulton%20County,%20GA","https://www.google.com/maps/search/3475%20OAK%20VALLEY%20RD%20NE%20#%2070%20Fulton%20County,%20GA",33.85000827,-84.35937895
1576,3655 HABERSHAM RD NE #141,1/17/23,"$214,900.00 ",214900,301.4025245,713,1989,"3655 HABERSHAM RD NE #141 Fulton County, GA","3655%20HABERSHAM%20RD%20NE%20#141%20Fulton%20County,%20GA","https://www.google.com/maps/search/3655%20HABERSHAM%20RD%20NE%20#141%20Fulton%20County,%20GA",33.85375352,-84.38032262
1489,2288 PEACHTREE RD NW # 9,1/19/23,"$3,125,000.00 ",3125000,589.8452246,5298,2007,"2288 PEACHTREE RD NW # 9 Fulton County, GA","2288%20PEACHTREE%20RD%20NW%20#%209%20Fulton%20County,%20GA","https://www.google.com/maps/search/2288%20PEACHTREE%20RD%20NW%20#%209%20Fulton%20County,%20GA",33.8176265,-84.3918503
1492,2058 ADAMS OVERLOOK,1/19/23,"$560,000.00 ",560000,263.1578947,2128,2000,"2058 ADAMS OVERLOOK Fulton County, GA","2058%20ADAMS%20OVERLOOK%20Fulton%20County,%20GA","https://www.google.com/maps/search/2058%20ADAMS%20OVERLOOK%20Fulton%20County,%20GA",33.8114517,-84.4548934
1493,503 TOWNSEND PL NW,1/19/23,"$995,000.00 ",995000,329.9071618,3016,1979,"503 TOWNSEND PL NW Fulton County, GA","503%20TOWNSEND%20PL%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/503%20TOWNSEND%20PL%20NW%20Fulton%20County,%20GA",33.863342,-84.450189
1497,901 ABERNATHY RD NE UNIT 5290,1/19/23,"$358,000.00 ",358000,281.4465409,1272,2010,"901 ABERNATHY RD NE UNIT 5290 Fulton County, GA","901%20ABERNATHY%20RD%20NE%20UNIT%205290%20Fulton%20County,%20GA","https://www.google.com/maps/search/901%20ABERNATHY%20RD%20NE%20UNIT%205290%20Fulton%20County,%20GA",33.9327427,-84.3610975
1498,6251 VERNON WOODS DR,1/19/23,"$300,000.00 ",300000,233.826968,1283,1954,"6251 VERNON WOODS DR Fulton County, GA","6251%20VERNON%20WOODS%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/6251%20VERNON%20WOODS%20DR%20Fulton%20County,%20GA",33.9260149,-84.3704961
1499,1261 LIBERTY PKWY NW # 811,1/19/23,"$331,000.00 ",331000,249.6229261,1326,2005,"1261 LIBERTY PKWY NW # 811 Fulton County, GA","1261%20LIBERTY%20PKWY%20NW%20#%20811%20Fulton%20County,%20GA","https://www.google.com/maps/search/1261%20LIBERTY%20PKWY%20NW%20#%20811%20Fulton%20County,%20GA",33.819009,-84.442122
1500,1261 LIBERTY PKWY NW # 811,1/19/23,"$331,000.00 ",331000,249.6229261,1326,2005,"1261 LIBERTY PKWY NW # 811 Fulton County, GA","1261%20LIBERTY%20PKWY%20NW%20#%20811%20Fulton%20County,%20GA","https://www.google.com/maps/search/1261%20LIBERTY%20PKWY%20NW%20#%20811%20Fulton%20County,%20GA",33.819009,-84.442122
1501,2232 DUNSEATH AVE NW # 109,1/19/23,"$250,000.00 ",250000,148.8095238,1680,1962,"2232 DUNSEATH AVE NW # 109 Fulton County, GA","2232%20DUNSEATH%20AVE%20NW%20#%20109%20Fulton%20County,%20GA","https://www.google.com/maps/search/2232%20DUNSEATH%20AVE%20NW%20#%20109%20Fulton%20County,%20GA",33.8167155,-84.4499819
1503,598 SIMMONS ST NW,1/19/23,"$122,500.00 ",122500,104.6114432,1171,1945,"598 SIMMONS ST NW Fulton County, GA","598%20SIMMONS%20ST%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/598%20SIMMONS%20ST%20NW%20Fulton%20County,%20GA",33.7711128,-84.4205697
1504,598 SIMMONS ST NW,1/19/23,"$122,500.00 ",122500,104.6114432,1171,1945,"598 SIMMONS ST NW Fulton County, GA","598%20SIMMONS%20ST%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/598%20SIMMONS%20ST%20NW%20Fulton%20County,%20GA",33.7711128,-84.4205697
1505,2886 RANDALL ST,1/19/23,"$400,000.00 ",400000,165.2892562,2420,2005,"2886 RANDALL ST Fulton County, GA","2886%20RANDALL%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/2886%20RANDALL%20ST%20Fulton%20County,%20GA",33.6764912,-84.4332881
1508,799 HAMMOND DR NE # 421,1/19/23,"$260,000.00 ",260000,233.6028751,1113,2004,"799 HAMMOND DR NE # 421 Fulton County, GA","799%20HAMMOND%20DR%20NE%20#%20421%20Fulton%20County,%20GA","https://www.google.com/maps/search/799%20HAMMOND%20DR%20NE%20#%20421%20Fulton%20County,%20GA",33.918207,-84.3594351
308,400 SEVENTEENTH ST # 2318,2/22/23,"$217,900.00 ",217900,290.5333333,750,2005,"400 SEVENTEENTH ST # 2318 Fulton County, GA","400%20SEVENTEENTH%20ST%20#%202318%20Fulton%20County,%20GA","https://www.google.com/maps/search/400%20SEVENTEENTH%20ST%20#%202318%20Fulton%20County,%20GA",33.78942045,-84.40087653
1514,2145 MAULDIN ST,1/19/23,"$575,000.00 ",575000,278.8554801,2062,1999,"2145 MAULDIN ST Fulton County, GA","2145%20MAULDIN%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/2145%20MAULDIN%20ST%20Fulton%20County,%20GA",33.8143368,-84.4560446
1518,1280 WEST PEACHTREE ST NW # 1710,1/19/23,"$215,000.00 ",215000,333.3333333,645,1989,"1280 WEST PEACHTREE ST NW # 1710 Fulton County, GA","1280%20WEST%20PEACHTREE%20ST%20NW%20#%201710%20Fulton%20County,%20GA","https://www.google.com/maps/search/1280%20WEST%20PEACHTREE%20ST%20NW%20#%201710%20Fulton%20County,%20GA",33.7893934,-84.388618
1519,1765 PEACHTREE ST NW 1 G,1/19/23,"$269,000.00 ",269000,260.1547389,1034,1929,"1765 PEACHTREE ST NW 1 G Fulton County, GA","1765%20PEACHTREE%20ST%20NW%201%20G%20Fulton%20County,%20GA","https://www.google.com/maps/search/1765%20PEACHTREE%20ST%20NW%201%20G%20Fulton%20County,%20GA",33.7573536,-84.387875
1521,3497 PACES VALLEY RD NW,1/19/23,"$2,930,000.00 ",2930000,362.938189,8073,1960,"3497 PACES VALLEY RD NW Fulton County, GA","3497%20PACES%20VALLEY%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3497%20PACES%20VALLEY%20RD%20NW%20Fulton%20County,%20GA",33.8502593,-84.4104956
1524,821 AMBIENT WAY,1/19/23,"$275,000.00 ",275000,183.8235294,1496,2020,"821 AMBIENT WAY Fulton County, GA","821%20AMBIENT%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/821%20AMBIENT%20WAY%20Fulton%20County,%20GA",33.7458508,-84.5036484
1526,280 ELAINE DR,1/19/23,"$466,300.00 ",466300,216.8837209,2150,1968,"280 ELAINE DR Fulton County, GA","280%20ELAINE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/280%20ELAINE%20DR%20Fulton%20County,%20GA",34.0211511,-84.3442911
1528,275 SOUTHWIND CIR,1/18/23,"$850,000.00 ",850000,250,3400,1970,"275 SOUTHWIND CIR Fulton County, GA","275%20SOUTHWIND%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/275%20SOUTHWIND%20CIR%20Fulton%20County,%20GA",34.0060071,-84.3173656
1530,860 PEACHTREE ST # 1513,1/18/23,"$270,000.00 ",270000,398.2300885,678,2005,"860 PEACHTREE ST # 1513 Fulton County, GA","860%20PEACHTREE%20ST%20#%201513%20Fulton%20County,%20GA","https://www.google.com/maps/search/860%20PEACHTREE%20ST%20#%201513%20Fulton%20County,%20GA",33.77825564,-84.38527415
1531,620 PEACHTREE ST NE # 515,1/18/23,"$185,000.00 ",185000,235.3689567,786,1965,"620 PEACHTREE ST NE # 515 Fulton County, GA","620%20PEACHTREE%20ST%20NE%20#%20515%20Fulton%20County,%20GA","https://www.google.com/maps/search/620%20PEACHTREE%20ST%20NE%20#%20515%20Fulton%20County,%20GA",33.7715736,-84.3854361
1532,20 MARIETTA ST NW # #3B,1/18/23,"$215,000.00 ",215000,170.6349206,1260,1995,"20 MARIETTA ST NW # #3B Fulton County, GA","20%20MARIETTA%20ST%20NW%20#%20#3B%20Fulton%20County,%20GA","https://www.google.com/maps/search/20%20MARIETTA%20ST%20NW%20#%20#3B%20Fulton%20County,%20GA",33.7546387,-84.3906296
1535,56 HOLLY RD NW,1/18/23,"$330,000.00 ",330000,164.1791045,2010,2006,"56 HOLLY RD NW Fulton County, GA","56%20HOLLY%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/56%20HOLLY%20RD%20NW%20Fulton%20County,%20GA",33.7565454,-84.4381285
1536,147 FIFTEENTH ST NE # 5 D,1/18/23,"$750,000.00 ",750000,385.4059609,1946,1972,"147 FIFTEENTH ST NE # 5 D Fulton County, GA","147%20FIFTEENTH%20ST%20NE%20#%205%20D%20Fulton%20County,%20GA","https://www.google.com/maps/search/147%20FIFTEENTH%20ST%20NE%20#%205%20D%20Fulton%20County,%20GA",33.7881782,-84.3822422
1538,20 POINTE RIDGE DR,1/18/23,"$850,000.00 ",850000,155.5636896,5464,1985,"20 POINTE RIDGE DR Fulton County, GA","20%20POINTE%20RIDGE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/20%20POINTE%20RIDGE%20DR%20Fulton%20County,%20GA",33.9407481,-84.4054887
1539,299 HASCALL RD NW,1/18/23,"$530,000.00 ",530000,359.3220339,1475,1941,"299 HASCALL RD NW Fulton County, GA","299%20HASCALL%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/299%20HASCALL%20RD%20NW%20Fulton%20County,%20GA",33.7974298,-84.3975055
1542,480 JOHN WESLEY DOBBS AVE UNIT 506,1/18/23,"$470,000.00 ",470000,359.8774885,1306,2007,"480 JOHN WESLEY DOBBS AVE UNIT 506 Fulton County, GA","480%20JOHN%20WESLEY%20DOBBS%20AVE%20UNIT%20506%20Fulton%20County,%20GA","https://www.google.com/maps/search/480%20JOHN%20WESLEY%20DOBBS%20AVE%20UNIT%20506%20Fulton%20County,%20GA",33.7594699,-84.3709748
