,Address,sale_date,sale_price,salePrice_numeric,price_SF,sq_ft,yr_built,unique_ID,full_address,Address_URL,url,lat,long
650,11400 CLANGOR CT,5/30/23,"$775,000.00 ",775000,182.9988194,4235,2005,11400CLANGORCT-2023-05-30-775000,"11400 CLANGOR CT Fulton County, GA","11400%20CLANGOR%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/11400%20CLANGOR%20CT%20Fulton%20County,%20GA",34.0573273,-84.1517655
651,455 STONE MILL TRL,5/30/23,"$1,130,000.00 ",1130000,366.7640377,3081,1982,455STONEMILLTRL-2023-05-30-1130000,"455 STONE MILL TRL Fulton County, GA","455%20STONE%20MILL%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/455%20STONE%20MILL%20TRL%20Fulton%20County,%20GA",33.9449355,-84.3844099
652,6800 CRESCENDO CT,5/30/23,"$1,109,976.00 ",1109976,354.2853495,3133,2022,6800CRESCENDOCT-2023-05-30-1109976,"6800 CRESCENDO CT Fulton County, GA","6800%20CRESCENDO%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/6800%20CRESCENDO%20CT%20Fulton%20County,%20GA",33.9391903,-84.3641924
653,3815 CYPRESS POINTE DR,5/30/23,"$225,000.00 ",225000,143.494898,1568,2002,3815CYPRESSPOINTEDR-2023-05-30-225000,"3815 CYPRESS POINTE DR Fulton County, GA","3815%20CYPRESS%20POINTE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/3815%20CYPRESS%20POINTE%20DR%20Fulton%20County,%20GA",33.5785155,-84.5445174
654,270 SEVENTEENTH ST NW UNIT 2007,5/30/23,"$386,884.00 ",386884,311,1244,2015,270SEVENTEENTHSTNWUNIT2007-2023-05-30-386884,"270 SEVENTEENTH ST NW UNIT 2007 Fulton County, GA","270%20SEVENTEENTH%20ST%20NW%20UNIT%202007%20Fulton%20County,%20GA","https://www.google.com/maps/search/270%20SEVENTEENTH%20ST%20NW%20UNIT%202007%20Fulton%20County,%20GA",33.7908666,-84.3975912
655,775 SUDBURY RD,5/30/23,"$1,265,000.00 ",1265000,351.6819572,3597,2016,775SUDBURYRD-2023-05-30-1265000,"775 SUDBURY RD Fulton County, GA","775%20SUDBURY%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/775%20SUDBURY%20RD%20Fulton%20County,%20GA",33.9523149,-84.3611425
656,6670 PRELUDE DR,5/30/23,"$1,249,900.00 ",1249900,307.7055638,4062,2022,6670PRELUDEDR-2023-05-30-1249900,"6670 PRELUDE DR Fulton County, GA","6670%20PRELUDE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/6670%20PRELUDE%20DR%20Fulton%20County,%20GA",33.9382599,-84.3655784
657,465 WOODWARD AVE SE,5/30/23,"$540,000.00 ",540000,248.3900644,2174,1920,465WOODWARDAVESE-2023-05-30-540000,"465 WOODWARD AVE SE Fulton County, GA","465%20WOODWARD%20AVE%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/465%20WOODWARD%20AVE%20SE%20Fulton%20County,%20GA",33.7452969,-84.3722558
658,338 LAUREN DR,5/30/23,"$280,500.00 ",280500,196.1538462,1430,2016,338LAURENDR-2023-05-30-280500,"338 LAUREN DR Fulton County, GA","338%20LAUREN%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/338%20LAUREN%20DR%20Fulton%20County,%20GA",33.5372555,-84.571248
659,830 TIMBERNECK POINT,5/30/23,"$865,000.00 ",865000,287.184595,3012,1990,830TIMBERNECKPOINT-2023-05-30-865000,"830 TIMBERNECK POINT Fulton County, GA","830%20TIMBERNECK%20POINT%20Fulton%20County,%20GA","https://www.google.com/maps/search/830%20TIMBERNECK%20POINT%20Fulton%20County,%20GA",34.0300214,-84.2000042
660,1074 HILL ST SE,5/30/23,"$375,000.00 ",375000,326.6550523,1148,1940,1074HILLSTSE-2023-05-30-375000,"1074 HILL ST SE Fulton County, GA","1074%20HILL%20ST%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1074%20HILL%20ST%20SE%20Fulton%20County,%20GA",33.7251253,-84.3783263
661,270 SEVENTEENTH ST NW UNIT 4102,5/30/23,"$850,000.00 ",850000,446.6631634,1903,2009,270SEVENTEENTHSTNWUNIT4102-2023-05-30-850000,"270 SEVENTEENTH ST NW UNIT 4102 Fulton County, GA","270%20SEVENTEENTH%20ST%20NW%20UNIT%204102%20Fulton%20County,%20GA","https://www.google.com/maps/search/270%20SEVENTEENTH%20ST%20NW%20UNIT%204102%20Fulton%20County,%20GA",33.7908654,-84.3975929
662,5559 GLENRIDGE DR,5/26/23,"$310,000.00 ",310000,258.3333333,1200,2000,5559GLENRIDGEDR-2023-05-26-310000,"5559 GLENRIDGE DR Fulton County, GA","5559%20GLENRIDGE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/5559%20GLENRIDGE%20DR%20Fulton%20County,%20GA",33.9061446,-84.3673002
663,1302 MORNINGSIDE PARK DR,5/26/23,"$319,000.00 ",319000,205.2767053,1554,1989,1302MORNINGSIDEPARKDR-2023-05-26-319000,"1302 MORNINGSIDE PARK DR Fulton County, GA","1302%20MORNINGSIDE%20PARK%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1302%20MORNINGSIDE%20PARK%20DR%20Fulton%20County,%20GA",34.0416359,-84.21566
1445,1654 ABBOTT LN LOT 61,3/20/23,"$575,000.00 ",575000,367.6470588,1564,2011,1654ABBOTTLNLOT61-2023-03-20-575000,"1654 ABBOTT LN LOT 61 Fulton County, GA","1654%20ABBOTT%20LN%20LOT%2061%20Fulton%20County,%20GA","https://www.google.com/maps/search/1654%20ABBOTT%20LN%20LOT%2061%20Fulton%20County,%20GA",33.78945285,-84.44709004
665,380 GRANT CIR SE # 301,5/26/23,"$455,000.00 ",455000,364,1250,2004,380GRANTCIRSE#301-2023-05-26-455000,"380 GRANT CIR SE # 301 Fulton County, GA","380%20GRANT%20CIR%20SE%20#%20301%20Fulton%20County,%20GA","https://www.google.com/maps/search/380%20GRANT%20CIR%20SE%20#%20301%20Fulton%20County,%20GA",33.7260499,-84.3748871
666,4202 SANTA FE PKY,5/26/23,"$235,000.00 ",235000,186.5079365,1260,1991,4202SANTAFEPKY-2023-05-26-235000,"4202 SANTA FE PKY Fulton County, GA","4202%20SANTA%20FE%20PKY%20Fulton%20County,%20GA","https://www.google.com/maps/search/4202%20SANTA%20FE%20PKY%20Fulton%20County,%20GA",33.9640558,-84.3697635
667,580 CROSSBRIDGE ALY,5/26/23,"$295,000.00 ",295000,343.8228438,858,1992,580CROSSBRIDGEALY-2023-05-26-295000,"580 CROSSBRIDGE ALY Fulton County, GA","580%20CROSSBRIDGE%20ALY%20Fulton%20County,%20GA","https://www.google.com/maps/search/580%20CROSSBRIDGE%20ALY%20Fulton%20County,%20GA",34.0290761,-84.2539763
668,675 LOCKTON PL,5/26/23,"$755,000.00 ",755000,272.2683015,2773,2007,675LOCKTONPL-2023-05-26-755000,"675 LOCKTON PL Fulton County, GA","675%20LOCKTON%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/675%20LOCKTON%20PL%20Fulton%20County,%20GA",33.9074869,-84.3651945
669,145 TRAIL POINT NE,5/26/23,"$1,175,000.00 ",1175000,306.5483955,3833,1973,145TRAILPOINTNE-2023-05-26-1175000,"145 TRAIL POINT NE Fulton County, GA","145%20TRAIL%20POINT%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/145%20TRAIL%20POINT%20NE%20Fulton%20County,%20GA",33.9871104,-84.3573923
670,145 RIVER NORTH WLK,5/26/23,"$950,000.00 ",950000,253.8071066,3743,1974,145RIVERNORTHWLK-2023-05-26-950000,"145 RIVER NORTH WLK Fulton County, GA","145%20RIVER%20NORTH%20WLK%20Fulton%20County,%20GA","https://www.google.com/maps/search/145%20RIVER%20NORTH%20WLK%20Fulton%20County,%20GA",33.9489813,-84.3960278
671,930 GILBERT ST SE,5/26/23,"$660,000.00 ",660000,387.0967742,1705,1939,930GILBERTSTSE-2023-05-26-660000,"930 GILBERT ST SE Fulton County, GA","930%20GILBERT%20ST%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/930%20GILBERT%20ST%20SE%20Fulton%20County,%20GA",33.7291183,-84.3505284
672,262 THE SOUTH CHACE,5/26/23,"$425,000.00 ",425000,222.2803347,1912,1979,262THESOUTHCHACE-2023-05-26-425000,"262 THE SOUTH CHACE Fulton County, GA","262%20THE%20SOUTH%20CHACE%20Fulton%20County,%20GA","https://www.google.com/maps/search/262%20THE%20SOUTH%20CHACE%20Fulton%20County,%20GA",33.923041,-84.3609668
673,780 AMSTER GREEN DR,5/26/23,"$840,000.00 ",840000,213.5231317,3934,1981,780AMSTERGREENDR-2023-05-26-840000,"780 AMSTER GREEN DR Fulton County, GA","780%20AMSTER%20GREEN%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/780%20AMSTER%20GREEN%20DR%20Fulton%20County,%20GA",33.9715055,-84.3426404
674,970 BLACKMAR WAY,5/26/23,"$680,000.00 ",680000,219.3548387,3100,2011,970BLACKMARWAY-2023-05-26-680000,"970 BLACKMAR WAY Fulton County, GA","970%20BLACKMAR%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/970%20BLACKMAR%20WAY%20Fulton%20County,%20GA",34.052053,-84.1227953
675,125 MILAM WAY,5/26/23,"$374,900.00 ",374900,159.1932059,2355,2005,125MILAMWAY-2023-05-26-374900,"125 MILAM WAY Fulton County, GA","125%20MILAM%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/125%20MILAM%20WAY%20Fulton%20County,%20GA",33.528611,-84.5591328
676,585 FRANKLIN RD,5/26/23,"$1,515,000.00 ",1515000,361.575179,4190,2007,585FRANKLINRD-2023-05-26-1515000,"585 FRANKLIN RD Fulton County, GA","585%20FRANKLIN%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/585%20FRANKLIN%20RD%20Fulton%20County,%20GA",33.8858054,-84.3683673
677,6750 PRELUDE DR,5/26/23,"$1,180,000.00 ",1180000,295.4431647,3994,2022,6750PRELUDEDR-2023-05-26-1180000,"6750 PRELUDE DR Fulton County, GA","6750%20PRELUDE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/6750%20PRELUDE%20DR%20Fulton%20County,%20GA",33.939607,-84.366021
678,457 ALDERWOOD ST,5/26/23,"$575,000.00 ",575000,285.5014896,2014,2013,457ALDERWOODST-2023-05-26-575000,"457 ALDERWOOD ST Fulton County, GA","457%20ALDERWOOD%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/457%20ALDERWOOD%20ST%20Fulton%20County,%20GA",33.9377435,-84.3772697
679,733 CHEROKEE AVE SE,5/26/23,"$875,000.00 ",875000,312.9470672,2796,1905,733CHEROKEEAVESE-2023-05-26-875000,"733 CHEROKEE AVE SE Fulton County, GA","733%20CHEROKEE%20AVE%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/733%20CHEROKEE%20AVE%20SE%20Fulton%20County,%20GA",33.7344751,-84.3739685
680,5385 GARVEY DR,5/26/23,"$215,000.00 ",215000,188.5964912,1140,1985,5385GARVEYDR-2023-05-26-215000,"5385 GARVEY DR Fulton County, GA","5385%20GARVEY%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/5385%20GARVEY%20DR%20Fulton%20County,%20GA",33.5311515,-84.5633489
681,103 NEWCOMB CT,5/26/23,"$600,000.00 ",600000,256.8493151,2336,2014,103NEWCOMBCT-2023-05-26-600000,"103 NEWCOMB CT Fulton County, GA","103%20NEWCOMB%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/103%20NEWCOMB%20CT%20Fulton%20County,%20GA",33.9132508,-84.3625501
682,1306 SANTA FE PKY,5/26/23,"$180,000.00 ",180000,233.1606218,772,1991,1306SANTAFEPKY-2023-05-26-180000,"1306 SANTA FE PKY Fulton County, GA","1306%20SANTA%20FE%20PKY%20Fulton%20County,%20GA","https://www.google.com/maps/search/1306%20SANTA%20FE%20PKY%20Fulton%20County,%20GA",33.9643008,-84.3716827
683,400 SEVENTEENTH ST NW # 1112,5/26/23,"$225,000.00 ",225000,254.5248869,884,2004,400SEVENTEENTHSTNW#1112-2023-05-26-225000,"400 SEVENTEENTH ST NW # 1112 Fulton County, GA","400%20SEVENTEENTH%20ST%20NW%20#%201112%20Fulton%20County,%20GA","https://www.google.com/maps/search/400%20SEVENTEENTH%20ST%20NW%20#%201112%20Fulton%20County,%20GA",33.7891045,-84.4014254
684,7850 LAUREL CREST DR,5/25/23,"$559,900.00 ",559900,282.2076613,1984,2015,7850LAURELCRESTDR-2023-05-25-559900,"7850 LAUREL CREST DR Fulton County, GA","7850%20LAUREL%20CREST%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/7850%20LAUREL%20CREST%20DR%20Fulton%20County,%20GA",34.0536638,-84.1283468
685,10750 MORTONS CROSSING,5/25/23,"$460,000.00 ",460000,412.9263914,1114,1988,10750MORTONSCROSSING-2023-05-25-460000,"10750 MORTONS CROSSING Fulton County, GA","10750%20MORTONS%20CROSSING%20Fulton%20County,%20GA","https://www.google.com/maps/search/10750%20MORTONS%20CROSSING%20Fulton%20County,%20GA",34.0425579,-84.2151092
686,670 RAIN WILLOW LN,5/25/23,"$865,000.00 ",865000,289.5882156,2987,1994,670RAINWILLOWLN-2023-05-25-865000,"670 RAIN WILLOW LN Fulton County, GA","670%20RAIN%20WILLOW%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/670%20RAIN%20WILLOW%20LN%20Fulton%20County,%20GA",34.039729,-84.1741347
1069,175 FIFTEENTH ST # #213,4/20/23,"$507,900.00 ",507900,434.1025641,1170,1989,175FIFTEENTHST##213-2023-04-20-507900,"175 FIFTEENTH ST # #213 Fulton County, GA","175%20FIFTEENTH%20ST%20#%20#213%20Fulton%20County,%20GA","https://www.google.com/maps/search/175%20FIFTEENTH%20ST%20#%20#213%20Fulton%20County,%20GA",33.78829243,-84.38185427
1403,199 FOURTEENTH ST # #1104,3/24/23,"$285,000.00 ",285000,380,750,1992,199FOURTEENTHST##1104-2023-03-24-285000,"199 FOURTEENTH ST # #1104 Fulton County, GA","199%20FOURTEENTH%20ST%20#%20#1104%20Fulton%20County,%20GA","https://www.google.com/maps/search/199%20FOURTEENTH%20ST%20#%20#1104%20Fulton%20County,%20GA",33.78618968,-84.38074598
689,546 GRANVILLE CT,5/25/23,"$233,000.00 ",233000,370.4292528,629,1989,546GRANVILLECT-2023-05-25-233000,"546 GRANVILLE CT Fulton County, GA","546%20GRANVILLE%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/546%20GRANVILLE%20CT%20Fulton%20County,%20GA",33.931074,-84.3605259
690,2222 PEACHTREE RD NW C 6,5/25/23,"$319,000.00 ",319000,252.7733756,1262,1938,2222PEACHTREERDNWC6-2023-05-25-319000,"2222 PEACHTREE RD NW C 6 Fulton County, GA","2222%20PEACHTREE%20RD%20NW%20C%206%20Fulton%20County,%20GA","https://www.google.com/maps/search/2222%20PEACHTREE%20RD%20NW%20C%206%20Fulton%20County,%20GA",33.8153213,-84.3920061
691,400 SEVENTEENTH ST NW # 1201,5/25/23,"$300,000.00 ",300000,209.3510119,1433,2004,400SEVENTEENTHSTNW#1201-2023-05-25-300000,"400 SEVENTEENTH ST NW # 1201 Fulton County, GA","400%20SEVENTEENTH%20ST%20NW%20#%201201%20Fulton%20County,%20GA","https://www.google.com/maps/search/400%20SEVENTEENTH%20ST%20NW%20#%201201%20Fulton%20County,%20GA",33.7891045,-84.4014254
692,223 MT VERNON COVE,5/25/23,"$765,000.00 ",765000,212.4409886,3601,2006,223MTVERNONCOVE-2023-05-25-765000,"223 MT VERNON COVE Fulton County, GA","223%20MT%20VERNON%20COVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/223%20MT%20VERNON%20COVE%20Fulton%20County,%20GA",33.9247676,-84.3730566
693,78 LITTLE ST SE,5/18/23,"$400,000.00 ",400000,394.4773176,1014,2022,78LITTLESTSE-2023-05-18-400000,"78 LITTLE ST SE Fulton County, GA","78%20LITTLE%20ST%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/78%20LITTLE%20ST%20SE%20Fulton%20County,%20GA",33.7332924,-84.3851488
694,2302 SANTA FE PKY,5/25/23,"$175,000.00 ",175000,226.0981912,774,1991,2302SANTAFEPKY-2023-05-25-175000,"2302 SANTA FE PKY Fulton County, GA","2302%20SANTA%20FE%20PKY%20Fulton%20County,%20GA","https://www.google.com/maps/search/2302%20SANTA%20FE%20PKY%20Fulton%20County,%20GA",33.9644527,-84.370875
1592,199 FOURTEENTH ST # #604,3/6/23,"$297,500.00 ",297500,396.6666667,750,1992,199FOURTEENTHST##604-2023-03-06-297500,"199 FOURTEENTH ST # #604 Fulton County, GA","199%20FOURTEENTH%20ST%20#%20#604%20Fulton%20County,%20GA","https://www.google.com/maps/search/199%20FOURTEENTH%20ST%20#%20#604%20Fulton%20County,%20GA",33.78618968,-84.38074598
696,260 EIGHTEENTH ST NW UNIT 10314,5/24/23,"$424,900.00 ",424900,388.3912249,1094,2005,260EIGHTEENTHSTNWUNIT10314-2023-05-24-424900,"260 EIGHTEENTH ST NW UNIT 10314 Fulton County, GA","260%20EIGHTEENTH%20ST%20NW%20UNIT%2010314%20Fulton%20County,%20GA","https://www.google.com/maps/search/260%20EIGHTEENTH%20ST%20NW%20UNIT%2010314%20Fulton%20County,%20GA",33.7922017,-84.3968282
697,260 EIGHTEENTH ST NW UNIT 10315,5/24/23,"$434,900.00 ",434900,342.4409449,1270,2005,260EIGHTEENTHSTNWUNIT10315-2023-05-24-434900,"260 EIGHTEENTH ST NW UNIT 10315 Fulton County, GA","260%20EIGHTEENTH%20ST%20NW%20UNIT%2010315%20Fulton%20County,%20GA","https://www.google.com/maps/search/260%20EIGHTEENTH%20ST%20NW%20UNIT%2010315%20Fulton%20County,%20GA",33.7922017,-84.3968282
698,390 BILL KENNEDY WAY,5/24/23,"$910,000.00 ",910000,254.4742729,3576,2015,390BILLKENNEDYWAY-2023-05-24-910000,"390 BILL KENNEDY WAY Fulton County, GA","390%20BILL%20KENNEDY%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/390%20BILL%20KENNEDY%20WAY%20Fulton%20County,%20GA",33.7423344,-84.357996
699,375 IVY MILL CT,5/24/23,"$453,000.00 ",453000,274.5454545,1650,1978,375IVYMILLCT-2023-05-24-453000,"375 IVY MILL CT Fulton County, GA","375%20IVY%20MILL%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/375%20IVY%20MILL%20CT%20Fulton%20County,%20GA",34.0267131,-84.2981895
700,501 CAROLWOOD LN,5/24/23,"$950,000.00 ",950000,470.7631318,2018,1955,501CAROLWOODLN-2023-05-24-950000,"501 CAROLWOOD LN Fulton County, GA","501%20CAROLWOOD%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/501%20CAROLWOOD%20LN%20Fulton%20County,%20GA",33.8812463,-84.3708185
701,5080 NORTH SOMERSET LN,4/14/23,"$440,000.00 ",440000,245.8100559,1790,1988,5080NORTHSOMERSETLN-2023-04-14-440000,"5080 NORTH SOMERSET LN Fulton County, GA","5080%20NORTH%20SOMERSET%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/5080%20NORTH%20SOMERSET%20LN%20Fulton%20County,%20GA",34.0895231,-84.2838726
702,3570 KNOLLWOOD DR NW,5/24/23,"$5,389,000.00 ",5389000,570.8081771,9441,2020,3570KNOLLWOODDRNW-2023-05-24-5389000,"3570 KNOLLWOOD DR NW Fulton County, GA","3570%20KNOLLWOOD%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3570%20KNOLLWOOD%20DR%20NW%20Fulton%20County,%20GA",33.8525563,-84.3959662
703,3935 SHANDRA WAY,5/24/23,"$285,000.00 ",285000,173.992674,1638,1974,3935SHANDRAWAY-2023-05-24-285000,"3935 SHANDRA WAY Fulton County, GA","3935%20SHANDRA%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/3935%20SHANDRA%20WAY%20Fulton%20County,%20GA",33.5891916,-84.522649
704,1806 ADAGIO DR,5/23/23,"$522,500.00 ",522500,209,2500,2005,1806ADAGIODR-2023-05-23-522500,"1806 ADAGIO DR Fulton County, GA","1806%20ADAGIO%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1806%20ADAGIO%20DR%20Fulton%20County,%20GA",34.0527004,-84.3013862
705,740 COUNTRY MANOR WAY,5/23/23,"$366,500.00 ",366500,293.6698718,1248,1985,740COUNTRYMANORWAY-2023-05-23-366500,"740 COUNTRY MANOR WAY Fulton County, GA","740%20COUNTRY%20MANOR%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/740%20COUNTRY%20MANOR%20WAY%20Fulton%20County,%20GA",34.0404411,-84.2442904
706,2454 EAST WOODLAND CIR,5/23/23,"$400,000.00 ",400000,194.5525292,2056,1988,2454EASTWOODLANDCIR-2023-05-23-400000,"2454 EAST WOODLAND CIR Fulton County, GA","2454%20EAST%20WOODLAND%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2454%20EAST%20WOODLAND%20CIR%20Fulton%20County,%20GA",33.6874204,-84.4293908
707,5707 ROCKAWAY DR,5/23/23,"$240,000.00 ",240000,155.4404145,1544,2003,5707ROCKAWAYDR-2023-05-23-240000,"5707 ROCKAWAY DR Fulton County, GA","5707%20ROCKAWAY%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/5707%20ROCKAWAY%20DR%20Fulton%20County,%20GA",33.573034,-84.5616707
708,1911 DELLWOOD DR NW,5/23/23,"$900,000.00 ",900000,483.8709677,1860,1954,1911DELLWOODDRNW-2023-05-23-900000,"1911 DELLWOOD DR NW Fulton County, GA","1911%20DELLWOOD%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1911%20DELLWOOD%20DR%20NW%20Fulton%20County,%20GA",33.8073601,-84.4007071
1498,199 FOURTEENTH ST # 3005,3/14/23,"$1,235,000.00 ",1235000,513.3000831,2406,1992,199FOURTEENTHST#3005-2023-03-14-1235000,"199 FOURTEENTH ST # 3005 Fulton County, GA","199%20FOURTEENTH%20ST%20#%203005%20Fulton%20County,%20GA","https://www.google.com/maps/search/199%20FOURTEENTH%20ST%20#%203005%20Fulton%20County,%20GA",33.78618968,-84.38074598
710,425 AUTRY MILL CIR,5/23/23,"$1,111,500.00 ",1111500,303.7715223,3659,1999,425AUTRYMILLCIR-2023-05-23-1111500,"425 AUTRY MILL CIR Fulton County, GA","425%20AUTRY%20MILL%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/425%20AUTRY%20MILL%20CIR%20Fulton%20County,%20GA",34.0200308,-84.2426767
711,401 SIXTEENTH ST NW # 1457,5/23/23,"$233,000.00 ",233000,310.6666667,750,2004,401SIXTEENTHSTNW#1457-2023-05-23-233000,"401 SIXTEENTH ST NW # 1457 Fulton County, GA","401%20SIXTEENTH%20ST%20NW%20#%201457%20Fulton%20County,%20GA","https://www.google.com/maps/search/401%20SIXTEENTH%20ST%20NW%20#%201457%20Fulton%20County,%20GA",33.7889745,-84.4007174
712,111 TUXEDO TER NW,5/22/23,"$3,500,000.00 ",3500000,687.3527101,5092,1970,111TUXEDOTERNW-2023-05-22-3500000,"111 TUXEDO TER NW Fulton County, GA","111%20TUXEDO%20TER%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/111%20TUXEDO%20TER%20NW%20Fulton%20County,%20GA",33.8611728,-84.3909375
713,3397 SABLE RUN RD,5/22/23,"$294,500.00 ",294500,140.5057252,2096,2003,3397SABLERUNRD-2023-05-22-294500,"3397 SABLE RUN RD Fulton County, GA","3397%20SABLE%20RUN%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/3397%20SABLE%20RUN%20RD%20Fulton%20County,%20GA",33.6019748,-84.4995458
714,1221 CAULEY CREEK OVERLOOK,5/22/23,"$975,000.00 ",975000,252.0031016,3869,2022,1221CAULEYCREEKOVERLOOK-2023-05-22-975000,"1221 CAULEY CREEK OVERLOOK Fulton County, GA","1221%20CAULEY%20CREEK%20OVERLOOK%20Fulton%20County,%20GA","https://www.google.com/maps/search/1221%20CAULEY%20CREEK%20OVERLOOK%20Fulton%20County,%20GA",34.0484073,-84.1531437
715,685 SPALDING DR,5/22/23,"$620,000.00 ",620000,179.0355183,3463,1968,685SPALDINGDR-2023-05-22-620000,"685 SPALDING DR Fulton County, GA","685%20SPALDING%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/685%20SPALDING%20DR%20Fulton%20County,%20GA",33.9500471,-84.3641654
716,361 SEVENTEENTH ST NW 1524,5/22/23,"$380,000.00 ",380000,356.1387067,1067,2005,361SEVENTEENTHSTNW1524-2023-05-22-380000,"361 SEVENTEENTH ST NW 1524 Fulton County, GA","361%20SEVENTEENTH%20ST%20NW%201524%20Fulton%20County,%20GA","https://www.google.com/maps/search/361%20SEVENTEENTH%20ST%20NW%201524%20Fulton%20County,%20GA",33.7916224,-84.3980682
717,648 WALDO ST SE,5/22/23,"$829,000.00 ",829000,464.946719,1783,1930,648WALDOSTSE-2023-05-22-829000,"648 WALDO ST SE Fulton County, GA","648%20WALDO%20ST%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/648%20WALDO%20ST%20SE%20Fulton%20County,%20GA",33.7366494,-84.3664634
718,7400 BROOKSTEAD CROSSING,5/22/23,"$810,000.00 ",810000,262.0511161,3091,1991,7400BROOKSTEADCROSSING-2023-05-22-810000,"7400 BROOKSTEAD CROSSING Fulton County, GA","7400%20BROOKSTEAD%20CROSSING%20Fulton%20County,%20GA","https://www.google.com/maps/search/7400%20BROOKSTEAD%20CROSSING%20Fulton%20County,%20GA",34.054114,-84.1413869
